Nome;Crimes;Pol’tica;ECO_PC1;ECO_PC2;SAU_PC1;SAU_PC2;Mortes_COVID-19
Missouri Buchanan;46295002041;Republicano;0.190620824258309;-0.454627525315985;0.971073246070454;0.370123011191003;-303478526244556
Missouri Butler;5027868091;Republicano;1776504413199;0.823658108933907;236910501856256;0.318717524158862;-398028894609823
Missouri Caldwell;1895206243;Republicano;-106064085448578;-107556105810888;0.893787018646938;0.168257994045772;-45049077640497
Missouri Callaway;36753994756;Republicano;-0.405725538700809;139582903902695;0.822226549205716;0.0548447730097025;-415872682115137
Missouri Camden;26262003448;Republicano;0.553862268205923;0.603858049185723;-0.974487471552787;0.180679681001671;-252250121954918
Missouri Cape Girardeau;3622795548;Republicano;-0.386760506972305;-0.728100067947289;0.26796858213244;0.265017106742463;-265212738723049
Missouri Carroll;15535704378;Republicano;0.549865716995219;-0.392872954736881;157930449772081;0.09011331559741;-310335273361266
Missouri Carter;43048469388;Republicano;-0.0264228670338776;-117312849767032;0.203045055815301;0.381449974917554;-303735394824481
Missouri Cass;18518974561;Republicano;-189707972754539;-0.0937734991208334;-0.395935755194884;-0.0174851789394733;-346072336097618
Missouri Cedar;37030379292;Republicano;187729288738893;-0.234186891744694;0.0366978996576126;0.564199940101422;-354544201536995
Missouri Christian;16441524183;Republicano;-132289348881117;0.222582651905622;-0.354852087745972;-0.828398683582626;-394917427105894
Missouri Clark;12508277537;Republicano;-0.505770524909423;-141455588194442;0.185134987217767;0.301455095225044;-422053658745986
Missouri Clay;25449873211.5;Republicano;-188814207133675;2557326594743;-0.948421274819426;0.0495672158872228;-38955039812019
Missouri Clinton;45574195576;Republicano;-147319508218466;130364500834641;0.61812926877954;-0.0400387926588343;-21447122166024
Missouri Cole;25698912838;Republicano;-118571828918791;0.00381451853993166;-0.245347600997117;-0.665349473068605;-338502891203903
Missouri Cooper;99122061739;Republicano;-0.88078691299281;0.457286161736725;-0.653418098926473;-216666925010228;-378532535238219
Missouri Crawford;16282755476;Republicano;200071002790497;-0.225169169281132;168402857165185;0.415678595754255;-329941071909037
Missouri Dallas;32310177706;Republicano;101699976679545;0.519822328005917;0.29629968618732;0.319088732692235;-440921612746284
Missouri Daviess;14573718727;Republicano;-0.610728444936925;-125620710410543;0.574906959233697;0.0567461276244238;-303254624667671
Missouri DeKalb;13460675598;Republicano;-0.14200789566221;0.581678074916314;102322783736889;0.290900959542652;-41402734941105
Missouri Dent;92654717403;Republicano;157700038909446;-0.19151329803278;-0.488563183075811;0.663000331720037;-366137978041135
Missouri Douglas;17538622285;Republicano;179300637513744;-0.420304468256348;103948306315351;0.350490227721694;-241226128271947
Missouri Dunklin;50212561161;Republicano;291599976579431;0.547446883023767;372368262382302;0.492406510448822;-316855371864375
Missouri Franklin;19511869323;Republicano;-104809202084439;0.150833445509461;0.424312552513427;0.0861762729238774;-30603977397587
Missouri Gasconade;14526045537;Republicano;-11062312321573;-100684034692141;-0.514565010460707;0.178349911649042;-181706165209027
Missouri Gentry;51978911413;Republicano;-0.089424764483076;-155096983745219;0.384917155823046;0.201410149756585;-19003148757824
Missouri Greene;77034334213;Republicano;-0.417764874204323;-0.925109919765908;-0.348432663648365;0.533875231119913;-301958481212662
Missouri Grundy;78281716327;Republicano;0.46500022331494;-0.672813805723737;0.190710258630151;0.3414535071589;-221831376030494
Missouri Harrison;58014735743;Republicano;0.435533363901338;-0.484832339239658;129772107846835;0.230529262525749;-445608996297394
Missouri Henry;31227591312;Republicano;0.976674569145575;-0.305891554123832;0.438923818385384;-0.461519022663524;-330661193917229
Missouri Hickory;1090572005;Republicano;20361954643186;-292368161055725;0.0980165860022892;0.266743026819098;-315188095604392
Missouri Holt;17991678849;Republicano;-138792153268345;0.499726373209164;0.223312590512585;-0.0655174402265136;-380644024285308
Missouri Howard;11709601874;Republicano;0.000835688832530948;0.24630980563703;-0.764995813751032;0.415033835855506;-392632031012897
Missouri Howell;26258804789;Republicano;138389545437381;0.517975249309406;219565954569228;121463193206037;-335587619363147
Missouri Jackson;94143198334;Democrata;-0.473702489439729;-0.0432981281480549;-0.429657598638442;0.851555241269136;-389553641685042
Missouri Jasper;41610235181;Republicano;0.161599192103015;-0.243456536918871;0.298941980520673;0.268783114996047;-273387826849241
Missouri Jefferson;19170586906;Republicano;-0.908029295832804;0.54178733967258;-0.749729304326937;0.353373711562425;-321950034891358
Missouri Johnson;19132711444;Republicano;-0.317532035406618;17964807188832;-0.108417945522555;0.713874165099496;-398789085665727
Missouri Knox;0;Republicano;0.676303318991681;-0.0338809550424939;213877244510098;-0.171402367271668;-368286138178837
Missouri Laclede;29080437054;Republicano;113072150405538;0.775047004880276;0.661416781865155;0.475839529762452;-273628548823285
Missouri Lafayette;11184292283;Republicano;-0.647176648920602;0.872811871774768;-0.174955335976789;0.117281653955845;-253048653832718
Missouri Lawrence;44772489951;Republicano;0.875593728505305;104225120256388;-0.0459276629155675;0.391501210164416;-276555886224039
Missouri Lewis;14744913005;Republicano;-0.606097940788007;-106052388920404;0.261271271461616;0.36384067359718;-391979274269251
Missouri Lincoln;28469946356;Republicano;-0.0991838306700442;270239535629699;129375365804079;120842764640856;-469683737451392
Missouri Linn;3225411342;Republicano;-0.0405032635640026;-0.193104485468435;0.837259911968421;0.351602559354911;-286203760229411
Missouri Livingston;21805494985;Republicano;0.14852578908341;-0.485347322749649;112935395929897;0.117995135260069;-28150759960791
Missouri Macon;23369794541;Republicano;0.742622551766989;-0.771861125316706;-0.0773655059622394;0.211790750453909;-50316789810246
Missouri Madison;34087263394;Republicano;0.926357935505492;0.0808555429464716;131452084792256;0.376971710510441;-370753763593247
Missouri Marion;27459954233;Republicano;0.489019006663547;0.56064228487127;102317125624242;0.288266153426658;-302052941029825
Missouri McDonald;58465232083;Republicano;165201613556317;165261637014217;-0.99053104479418;166958068308884;-294237544804104
Missouri Miller;34951916431;Republicano;0.583282186491787;0.93438863510523;-0.0460577896020273;0.346305434892168;-281128846637894
Missouri Mississippi;46383174592;Republicano;440665913646087;-0.474411181965932;334375275787253;0.995937838763345;-314386488105569
Missouri Moniteau;19493177388;Republicano;-0.0657182041574982;0.761210236989294;104601895844744;0.908344270355654;-258424909312026
Missouri Monroe;87051142546;Republicano;-0.674998089141488;-188865140860077;0.283364830053937;-0.00167773251021299;-376999850539873
Missouri Montgomery;23834858481;Republicano;0.420939692916887;-0.341576739764396;-0.277487282201574;0.389481500134901;-475514071256439
Missouri Morgan;22594100705;Republicano;225085949666405;-1677564528447;-0.814094462559454;0.709751009251956;-322371410150845
Missouri New Madrid;17338930462;Republicano;27429131304197;-0.0667078510017726;242130733730452;0.788038594248796;-205912791428012
Missouri Newton;25484199796;Republicano;-0.474272770997518;214414718642674;-0.956715755709536;-141854939182729;-327606353120841
Missouri Nodaway;15895481764;Republicano;0.352524936820884;0.184730975570466;-0.171109577469682;0.666793407559188;-302899119454437
Missouri Osage;55947185857;Republicano;-212248870355125;-0.597737096165139;106243279744669;-126939416767804;-381477762098931
Missouri Ozark;14315253698;Republicano;245033963392786;-257548670060027;-0.393650114956734;0.720153376253931;-453560572260218
Missouri Pemiscot;88741147565;Republicano;356563336476909;0.145398121963092;374726231301502;0.776902362789101;-251677438863602
Missouri Perry;31839653418;Republicano;-140771023879251;0.828632855473814;-0.720762361405902;-148234096307523;-317466267019188
Missouri Pettis;36122461065;Republicano;0.462350565807866;-0.45882495120501;0.848413993877458;0.319399703204953;-286953109202431
Missouri Phelps;34019695613;Republicano;0.418135721803846;126533179592001;0.388029606603238;0.524719574484961;-281058450455984
Missouri Pike;11611892739;Republicano;0.419076111174612;0.282739090133026;0.78639076885517;-140808562377459;-314183278036989
Missouri Platte;13418214469;Republicano;-302539917848024;0.222302864964316;-111860801974278;0.235235644642919;-431130493445854
Missouri Polk;39254170756;Republicano;-0.163383846515989;108488513657603;0.461503484319956;0.310566638072618;-344511856872008
Missouri Pulaski;26823337232;Republicano;0.217608055583879;295243961039732;-125872635356476;-0.7706415478697;-387746920346593
Missouri Putnam;0;Republicano;0.255908520438919;0.101680481480136;0.652024127813312;126977781966407;-388073871538838
Missouri Randolph;10632748867;Republicano;0.401940387026937;0.794982819396505;160324167070681;0.338387648605843;-442232849394725
Missouri Ray;46803249735;Republicano;0.0273498931826297;0.902640840122389;0.924781799879259;0.148432505529547;-473878282531201
Missouri Reynolds;20061728395;Republicano;109730197232088;-0.15423433888047;0.422270443667618;0.265873870987577;-415277069069071
Missouri Ripley;3612370526;Republicano;188490242506357;-140791997219874;22547930934718;0.440831886001525;-354146644180817
Missouri Saline;19918185518;Republicano;0.480814068942877;0.0750833940733548;0.585037508637637;0.196757535575087;-304061872424295
Missouri Scotland;12246147566;Republicano;0.150469956779234;-142408961680925;0.0349191503154036;-144725443333524;-388834487807357
Missouri Scott;9355865785;Republicano;116580952001461;152113570194703;179850548294687;0.413311763918168;-270440253079348
Missouri Shannon;33373786408;Republicano;316177585926577;-0.160905391179688;128112675325504;0.714995057029578;-280614438076799
Missouri Shelby;57334753051;Republicano;-0.223496798652005;-160041094706501;-129770851232079;0.446128245987239;-410824746739109
Missouri St. Charles;12639391641;Republicano;-290027674567765;212069212395008;-189794833000735;0.087906552976213;-320627107672864
Missouri St. Clair;37471758417;Republicano;165805848972932;-235979301819103;102957444757401;0.241539451643789;-454286915979071
Missouri St. Francois;29378395233;Republicano;0.405545021140473;-0.144684552262192;0.878140873446327;-228655406224079;-312869453873897
Missouri St. Louis;34448737853;Democrata;-235617308809671;-0.41172372975892;-113926003828613;0.268159209651756;-24175348382122
Missouri Ste. Genevieve;30084066691;Republicano;0.0247287549064159;0.798118467381334;0.371473554570442;0.152908252627271;-518637971330717
Missouri Stoddard;13267945316;Republicano;0.775612226998726;0.459182257018871;181859834273758;0.0769426218555324;-298345724267838
Missouri Stone;47228557103;Republicano;-0.345004421089993;-0.775516495069544;-0.0999100554492933;0.0709859556718408;-335559757742349
Missouri Sullivan;20532259338;Republicano;-0.105412206429324;0.799514908579516;130305138522578;-0.158416316328914;-305745433218199
Missouri Taney;3473272299;Republicano;0.434235009932763;108754418681552;-0.106937324774823;0.514321834465403;-274190857724267
Missouri Texas;1299801091;Republicano;212424378651338;-13055801109102;0.657360827175898;0.627802379279539;-445100839498799
Missouri Vernon;5784786731;Republicano;-0.167552470916939;0.159730218183738;-128386820009551;0.592509833810868;-423241425228963
Missouri Warren;41501290313;Republicano;-0.32752956349609;180255994506181;-0.291558113697547;11393936526249;-512259399378231
Missouri Washington;37492982597;Republicano;238990921941409;0.880673567124187;0.526546383335404;0.599494819443523;-252444782440853
Missouri Wayne;19434893108;Republicano;214862843050669;-181334720067607;102373132535059;0.53144692760209;-379691139832692
Missouri Webster;18052486932;Republicano;0.711291176602511;164380317733219;-0.472786269352755;0.713827617896823;-315588277554028
Missouri Wright;27639280295;Republicano;249696899783472;0.141949480611748;0.866881809424391;0.794968064687911;-31302631665116
Montana Beaverhead;10694615261;Republicano;-153270506238635;-0.313827663491158;-200894003649656;0.352834001802534;-453903038348355
Montana Big Horn;53307305353;Democrata;336673295535093;0.936450408763016;17449355863442;252228890217422;-125201080599281
Montana Blaine;1331890452;Democrata;398384996107885;-121035155462231;0.914076235100658;-0.928970783077328;-225069011387113
Montana Carbon;23424801606;Republicano;-240272306205456;-0.616372145639804;-239613098842368;0.0843113185223603;-465071700094406
Montana Carter;0;Republicano;-19551502093334;-225704426056519;-0.253996341806188;-127361841612424;-188706964903238
Montana Cascade;24144503948;Republicano;-128774437150533;-0.236169417924455;-163002155406871;-111278315966193;-399900771539555
Montana Custer;21010999876;Republicano;-23289988951157;-100988697231622;-0.820783452377606;0.0314784609460467;-368009094808086
Montana Daniels;28003360403;Republicano;-400809378029204;-182150545535478;-0.689320022257237;-0.412705733065529;-178507048107726
Montana Dawson;26326657031;Republicano;-16689597669608;-0.351116952783991;-137478648149299;0.127302477499077;-314888245304767
Montana Deer Lodge;38984243868;Democrata;-0.491846411370476;-105937680987033;0.138042463946559;-122504880463691;-451426031062825
Montana Fergus;50202994718;Republicano;-120656221742859;-0.580024599295065;-0.634974657845892;-0.0854901432906044;-403662716865268
Montana Flathead;3050168204;Republicano;-136033605904772;0.0350236987436964;-276882992662614;-0.839317709418036;-357262649728969
Montana Gallatin;22579534639;Democrata;-225899817695219;101788559903748;-427354137104098;0.861654637503958;-483561700341242
Montana Glacier;2251025669;Democrata;25923452514414;0.7685349873975;15938632516801;-0.706973785594572;-214571196065368
Montana Hill;467345716;Republicano;0.591501360161981;-0.356380249538396;0.201720565441852;0.890991734220322;-210827192334771
Montana Lake;44598022027;Republicano;0.561933104900257;-124838502431903;-117641901418759;0.514740044816371;-389582587052557
Montana Lewis and Clark;42420367794;Republicano;-213774551178359;-0.161585915168063;-224607709257489;0.123456468191619;-470486468001929
Montana Lincoln;2032096707;Republicano;0.388793812102743;-0.896165741609971;-141236867015459;0.348634793497975;-365060629189244
Montana Madison;89160616482;Republicano;-241719691205469;-177720842236739;-276702020055769;0.0830287934243739;-436970098498324
Montana Meagher;10601643255;Republicano;-0.733657150863325;-209443442065963;-189559671981301;0.271700103834498;-16094379124341
Montana Missoula;34538297135;Democrata;-121660076802422;0.555396818714249;-299570655065804;0.963034542919598;-415043604907312
Montana Musselshell;55123216602;Republicano;-0.280503186160177;-134951906741448;-100015819897713;0.253595075592891;-317094529111065
Montana Phillips;24035572648;Republicano;0.0741446920837167;-1960746206773;0.0043498525497978;0.214512580819457;-372303930576064
Montana Pondera;10461092782;Republicano;0.495385344264931;0.113342773648334;0.145365928041192;-0.656419935495264;-410775424913202
Montana Powder River;0;Republicano;-306175105089168;-194633217676763;-146227265995462;-0.0917207819362305;-116938135955632
Montana Ravalli;19824273722;Republicano;-0.105765433989537;-0.172598589244953;-134368767999524;117678517752034;-463925755373223
Montana Richland;28204064703;Republicano;-298968045749576;155013126402292;-132537739495272;-0.050985000271995;-31271990362963
Montana Rosebud;13831994467;Republicano;0.603148953925764;-0.683796513511639;-0.431982841705463;0.733528669252944;-148721647017879
Montana Sanders;22458056277;Republicano;0.933311953702268;-170236784625528;-0.677668433129112;0.407371448971565;-404427858454862
Montana Silver Bow;31848969592;Democrata;-0.0625368255192836;-0.118525175999699;-178922877825079;0.596355015784134;-515080295125949
Montana Stillwater;21099272075;Republicano;-283225656553045;-0.179314309280924;-220275877143072;-0.149685952557422;-343849316640585
Montana Sweet Grass;95524017467;Republicano;-233774466463793;-162817993192469;-253660112740867;0.0794724283268246;-290306858869057
Montana Teton;22154755067;Republicano;-2386756044688;-178323269005191;-187033670285588;0.0976441812405507;-410098910494077
Montana Toole;47337278107;Republicano;-0.613148190201137;0.211096454242795;-207509947895541;0.675331822683834;-212644439527517
Montana Treasure;0;Republicano;-0.983900297214972;-193348840683069;-0.580308539888822;0.0723518169369314;-206686275947298
Montana Valley;13605442177;Republicano;-236261082858987;-0.216462264711981;0.349217308301378;-0.334267534902077;-271615063713608
Montana Wheatland;23618327822;Republicano;111267099089709;-185477596009784;-0.657563072208054;0.292356619852296;-194971243500505
Montana Yellowstone;36201968879;Republicano;-235734439137083;-0.85814700698821;-207497838678469;0.398437357214651;-281127226168119
Nebraska Adams;23058942447;Republicano;-123434756098191;0.521752313603593;-0.0118925050668325;-0.510761974212213;-304655212255062
Nebraska Antelope;97847358121;Republicano;-189053753449073;-0.0459030049897421;-0.985118704179273;-0.152421951039191;-415982014418101
Nebraska Box Butte;22068234983;Republicano;-153862956325607;-0.664799918146984;-0.885917510962368;-117586839326172;-471849887129509
Nebraska Buffalo;19334642769;Republicano;-149741293505864;0.977579959043367;-185355084208026;0.37474589942844;-324657290540056
Nebraska Burt;823723229;Republicano;-148873672679206;-181952735281689;0.116890210628463;-137963535505316;-418143926907303
Nebraska Butler;61117222833;Republicano;-19430421726271;-0.0472391339665552;-0.996561408689056;-0.148487798471725;-370191906762174
Nebraska Cass;12562074313;Republicano;-281411539633987;14715826019012;-0.121163435779657;-0.148250467859815;-415547885805423
Nebraska Cherry;23966446974;Republicano;-219204720918294;-0.754839813424771;-116323457082355;-132707711623178;-267276838695757
Nebraska Clay;12435233161;Republicano;-155840264771532;-132299187573188;-0.615356076237324;-0.19371474575513;-413740405168255
Nebraska Colfax;25449873211.5;Republicano;-0.443324683022403;0.596259322738504;-189572034887356;-164250451456094;-271903724096864
Nebraska Cuming;2212511754;Republicano;-190091303407606;-0.145579322762474;-0.123960706371414;0.617516534154486;-340552135314221
Nebraska Custer;13923051933;Republicano;-196150459802227;0.53541188986058;0.0392087011306511;-0.367901414018399;-307602110478279
Nebraska Dakota;23414634146;Republicano;131233743821674;132231879238576;0.341011709872459;-0.473098623948346;-143260331552189
Nebraska Dawes;14365434554;Republicano;-177803816071621;0.908939626243949;-182766147410067;0.402376115423319;-288725579721791
Nebraska Dawson;15218478986;Republicano;0.0850918173081504;-0.0504690656086433;-0.600036717901863;-0.495152323103629;-276945882923085
Nebraska Dixon;27731558514;Republicano;-147130457646675;-129503217741759;-0.179600212292718;-0.548953013943036;-336124306615512
Nebraska Dodge;19675894297;Republicano;-0.796881062502829;0.615650469117879;0.000906158664069873;0.162232094223038;-290624510705245
Nebraska Douglas;48648732443;Democrata;-130964467146873;-0.246628347276751;-138673727769003;0.398184927678636;-316523131117935
Nebraska Dundy;25449873211.5;Republicano;-152477488951201;-209175478298879;-112518767412693;-0.148589720710425;-300419635196612
Nebraska Fillmore;17985611511;Republicano;-228436487459052;0.48557379094701;-0.541797143808412;-137039822149796;-333274008101725
Nebraska Furnas;62034739454;Republicano;-0.994457738242837;-0.486297747746822;0.310667552773048;-114291141805334;-277550114368682
Nebraska Gage;43678837848;Republicano;-185906336128774;-0.209496899203703;0.171704970120551;-0.17206477710006;-37673208804205
Nebraska Hall;28829412479;Republicano;-0.33138426105771;-0.509499494751851;-0.650828020961823;-147374729934292;-246602763429263
Nebraska Hamilton;20205329838;Republicano;-262643843467427;0.049920586648239;-137407526239928;-0.393976544565488;-203132302690344
Nebraska Holt;77167936722;Republicano;-239602850870976;0.573770912666852;-0.54291418147264;-0.409104058418594;-302461123310437
Nebraska Hooker;0;Republicano;-160716637333681;-388578747029339;-106778927365332;-0.0844860246645259;-192278773163446
Nebraska Howard;25449873211.5;Republicano;-180852273881493;-145319660123631;-0.0743141346759461;-0.234035611136046;-254709867004445
Nebraska Knox;52761167781;Republicano;-148686612371338;-0.219560314296294;-0.293373916242141;-0.274450735608596;-444218055749363
Nebraska Lancaster;32595538506;Democrata;-134064952075326;16465218809182;-219316236457157;0.440559064767514;-422067369181608
Nebraska Lincoln;27399175229;Republicano;-164594171933476;-0.779360947464395;0.110949247607018;-0.133874574202336;-379461802330052
Nebraska Madison;14200107921;Republicano;-0.558972083027981;0.777970768654894;-0.0482598484147686;-106769141902848;-346180774312736
Nebraska Merrick;64416387529;Republicano;-189131074066579;-0.0875218754027117;0.72774586411673;-0.329837783265505;-436041988091982
Nebraska Otoe;74985940136;Republicano;-169659570319178;0.059696651073457;0.375644057238448;-0.379524690121305;-50673306377728
Nebraska Perkins;34234851078;Republicano;-3105143694802;-0.830265502411744;-170529457596817;-0.384356125347975;-106608909696255
Nebraska Phelps;97097853059;Republicano;-295351638465288;-0.298653816721981;-0.683182760379986;-0.305208598761499;-382461154841718
Nebraska Pierce;73800738007;Republicano;-268178838358508;-103132726963898;-0.446370377645712;-0.184021387015174;-187529258184136
Nebraska Platte;10225260973;Republicano;-174742691452914;0.711651799375524;-117156085583478;-0.145922389873431;-384938743443666
Nebraska Polk;96024582293;Republicano;-269432327677798;-125336536869905;-0.802886083824332;-0.35467396070268;-216791018966744
Nebraska Richardson;37364553494;Republicano;-0.664753182736567;-17797293660189;0.647791848324494;-0.486378407868052;-369448869287845
Nebraska Rock;0;Republicano;-313368363629689;-216588828149384;106828157104681;-0.652542132807138;-26253929674212
Nebraska Saline;23646416525;Republicano;-0.769048846527348;0.521036365930393;0.33297033029511;-136399202488098;-42714441750349
Nebraska Sarpy;84643599148;Republicano;-300027272553656;0.845642279904556;-177108342721591;-0.00402383542411636;-380488312987024
Nebraska Saunders;61915081085;Republicano;-22054882641856;0.642374787957255;-0.886656205360316;0.0577045244496867;-395857256608113
Nebraska Scotts Bluff;20478294411;Republicano;-0.626437218644075;0.30913416995085;-0.399734249384321;-0.130079425224406;-370291932119403
Nebraska Seward;56644009063;Republicano;-223350402236346;0.658935625580984;-131381735048767;0.00615445705929135;-40398297099158
Nebraska Sherman;48575129534;Republicano;-198680980989213;-104183583526045;-0.184015695076899;-0.33798848489143;-231845844215034
Nebraska Thurston;61685557869;Republicano;353710235053615;-0.834322030659162;292428283082297;11223412366161;-287002731717893
Nebraska Valley;96922704143;Republicano;-220488247252204;-0.244104395111584;-0.225403460302941;-121721487006;-374997455347375
Nebraska Washington;71688131906;Republicano;-246411372343848;129699886769565;-119611473074565;-0.0273344540419946;-337289588392004
Nebraska Wayne;25449873211.5;Republicano;-205314205807478;0.409445294696402;-0.289998783034662;101372117331896;-385110459045873
Nebraska York;21598272138;Republicano;-215868061692693;-0.0702275191564571;0.0881837651996256;-129372377332188;-423642266081509
Nevada Carson City;29108472678;Republicano;-0.137544933088672;0.171139960716936;-120102249697444;0.540132534113387;-409839191617944
Nevada Churchill;2113026185;Republicano;-0.573817010018559;-0.178266773115708;-0.798481357038027;0.429281876674139;-409526080900645
Nevada Clark;75703947239;Democrata;-0.00855702542972624;-0.0643467076157715;-134686830420827;0.252508364548736;-263369217655993
Nevada Douglas;15168316003;Republicano;-214569070594383;0.185674311118574;-215953078859616;-0.0231403355653646;-616608989726747
Nevada Elko;40376345096;Republicano;-124767247390959;-0.213273424431982;-0.974385348814412;-100686912484662;-362199532704953
Nevada Humboldt;32676928369;Republicano;-0.94703710010707;0.705243815620385;-180824970805864;0.191513730209616;-375466719465194
Nevada Lander;61978348897;Republicano;-0.150078247945392;0.135819298714629;-0.811220477342888;0.036240290199165;-268903726192028
Nevada Lyon;2700716692;Republicano;0.148190498225696;-0.373899162605829;-0.227763456107928;0.524243626445602;-369468946633496
Nevada Nye;1665446127;Republicano;102436699330651;-146281189646333;0.382134548079095;0.180187199654802;-329805662274264
Nevada Washoe;43861610637;Democrata;-0.802746802570697;151406750378058;-276176946883767;0.571967514864091;-311362978077273
Nevada White Pine;22051821781;Republicano;-0.227992446724211;-0.796734602147716;-144070859307302;-116404544456771;-459086840127723
New Jersey Atlantic;3731873109;Democrata;0.283079518150625;-0.0155069564282273;-0.331807725923765;-155670390853337;-232453713076368
New Jersey Bergen;84250499119;Democrata;-345599157651073;0.118253944310442;-256405941695647;-0.602137450601925;-151433323744532
New Jersey Burlington;16275354558;Democrata;-25799706324636;174988619811531;-135232548352524;-0.411757236435459;-216392874077918
New Jersey Camden;46490041066;Democrata;-0.866849288116315;-0.105519616324163;-0.303693133054852;-0.0896680032267883;-208374829203834
New Jersey Cape May;23592623479;Republicano;-168738529711486;-0.732705101808055;-0.897220554409225;-0.0110017935148604;-224653312563989
New Jersey Cumberland;51627564574;Democrata;156870661941382;0.0514916553665701;0.974464011424888;-100252193327518;-22581041493016
New Jersey Essex;60618997605;Democrata;0.0225345471595081;0.756029224561192;-0.195719539744541;-0.0641676799300591;-131726942288746
New Jersey Gloucester;11552068542;Democrata;-190670703894577;301355831165425;-0.586511908759394;-118991414368428;-245572497642442
New Jersey Hudson;3417111839;Democrata;-0.285371558551596;-0.294217094492139;-123258408920991;0.911539359044487;-149129598885574
New Jersey Hunterdon;42286840415;Republicano;-465692467337137;0.119890796461454;-369378923268552;-0.17998506345569;-22924313556284
New Jersey Mercer;37528864469;Democrata;-166551052847227;0.263191625337747;-192492205250615;-125284663361037;-176366537502777
New Jersey Middlesex;14855705318;Democrata;-217368278294144;-0.660942460698902;-167836468350164;-0.768002829911867;-175412424800032
New Jersey Monmouth;14957254746;Republicano;-323150263613224;0.167158153332175;-216968646914251;-0.208520562976224;-197247447975816
New Jersey Morris;63485906129;Democrata;-428823869522556;0.836675157065648;-321284660370656;-0.468281140297608;-178267382203646
New Jersey Ocean;99252412089;Republicano;-137367594690128;101629219921457;-104212976252297;-0.351686141364061;-17067834027656
New Jersey Passaic;38203689452;Democrata;0.17891469689828;0.114869972639375;-146405815783428;-0.338441022014108;-139764608830653
New Jersey Salem;26600502454;Republicano;-0.20772531763263;-0.0987576971310534;105663283921761;-0.976952551536359;-196932566729229
New Jersey Somerset;64202760719;Democrata;-420928923056244;0.793317392609063;-315982537237815;-0.689462809352489;-17231146764104
New Jersey Sussex;5426426698;Republicano;-326329441158321;0.0357943133257465;-203631241130266;-0.252788426634275;-198620408539566
New Jersey Union;35653325539;Democrata;-158905438046315;0.617044827149548;-22112460256811;-138449136409125;-140024320145714
New Jersey Warren;70825515947;Republicano;-201146168571391;0.43149133862985;-0.774915077954862;0.597566929682502;-183457246284967
New Mexico Bernalillo;94483551575;Democrata;0.121017640586765;107092187331224;-197440350916286;-0.513084186009459;-346049667130374
New Mexico Catron;1581823411;Republicano;-0.472297456433575;-371994573970074;-0.952460758107102;0.163210338281463;-356868726878553
New Mexico Chaves;62207923887;Republicano;15818896361382;-0.658427458607147;0.101836541488901;0.101681804624474;-353949371967128
New Mexico Cibola;54313919777;Democrata;413661755805116;100608184376561;0.964811632013272;0.932799050154647;-246474091309732
New Mexico Colfax;27350710704;Republicano;166941189608467;-141809587362943;0.133506059271421;0.0757293385210441;-483007219031716
New Mexico Curry;40738621792;Republicano;166161910886455;0.137358669560989;0.258140899094054;-0.347452694019715;-373534549101928
New Mexico Eddy;5674680909;Republicano;-0.501809831606525;-0.330502306290499;-0.306464876422434;0.01649201861808;-316394434134198
New Mexico Grant;25449873211.5;Democrata;12451303293383;0.102255656079979;-15204620587142;0.0715397332378655;-42620458732865
New Mexico Guadalupe;51153802433;Democrata;0.142575172997241;-0.837307334591453;-0.390816247811892;-0.44733136142609;-37900813346229
New Mexico Hidalgo;50454086781;Republicano;276103439244943;-17510448134016;-0.882287729533179;0.160821468692635;-310144272797611
New Mexico Lea;43884524856;Republicano;0.927931212964065;-0.272058567493428;0.096589069043113;0.00768927394361982;-314278640376095
New Mexico Lincoln;37955196942;Republicano;-0.792303390649041;-0.479759497612251;-0.903624720475744;0.106856620987149;-348108623134631
New Mexico Luna;70097767939;Republicano;455863815786301;0.520681801864638;108379058888891;140879184722873;-300893638103757
New Mexico McKinley;7101548164;Democrata;572597077451324;-0.186295688369652;246075931261811;102419384169466;-102262939494398
New Mexico Otero;35453032473;Republicano;171124723461619;0.977062121802146;-0.347411085951905;0.751512563456098;-38399130359371
New Mexico Quay;47958825594;Republicano;143395203493387;-106901356819012;-0.34183124732749;0.149380915455422;-374324926117946
New Mexico Rio Arriba;60215815507;Democrata;229686408306751;0.938888854653537;-115220751736825;0.158137759915767;-326969567386483
New Mexico Roosevelt;47814780639;Republicano;318880272534097;139747392399463;-0.225028211759267;0.606224144617367;-306613895994829
New Mexico San Juan;74435520282;Republicano;143824553002042;0.0410653393912924;0.498576595190525;0.814065551997098;-183333045147964
New Mexico Sandoval;24596825168;Democrata;-0.466406061720423;0.0940765067444755;-26844768705193;0.594255600163606;-334390690628134
New Mexico Santa Fe;32588109216;Democrata;-113489607757336;0.736642780832153;-406995080429302;0.289735105849021;-465745084990873
New Mexico Sierra;53181900126;Republicano;168263714517158;-300542025096637;0.305995764447169;0.194753240961188;-472330871400513
New Mexico Socorro;51509100906;Democrata;222446732298823;-0.211711435339039;0.756628475733686;0.253222561595142;-257659723313655
New Mexico Taos;41667300293;Democrata;114503170044603;-0.761181264183119;-268462591149075;-0.276658755464022;-418385004855583
New Mexico Torrance;39649008775;Republicano;239589854569996;110869410737368;-0.48876602906485;-0.123359731937185;-50456162629915
